date,ALLSKY_SFC_SW_DWN,T2M,RH2M,CLOUD_AMT,PRECTOTCORR,WS2M,site,zone,doy_sin,doy_cos,month,season,ghi_lag1,ghi_lag2,ghi_lag3,ghi_lag4,ghi_lag5,ghi_lag6,ghi_lag7,ghi_roll7,ghi_roll30
2005-01-01,4.9068,26.45,86.51,52.21,4.91,1.43,takoradi,coastal,0.017201575418260506,0.9998520419557735,1,harmattan_dry,,,,,,,,,
2005-01-02,5.8013,26.14,76.13,9.03,1.27,1.27,takoradi,coastal,0.03439806061360801,0.9994082116062598,1,harmattan_dry,4.9068,,,,,,,,
2005-01-03,5.76,26.89,67.8,7.18,0.01,0.92,takoradi,coastal,0.051584366869408364,0.9986686402879997,1,harmattan_dry,5.8013,4.9068,,,,,,,
2005-01-04,5.3964,26.91,72.4,13.45,0.02,0.97,takoradi,coastal,0.06875540848113941,0.9976335468520451,1,harmattan_dry,5.76,5.8013,4.9068,,,,,,
2005-01-05,4.0591,27.02,77.92,67.9,0.23,0.92,takoradi,coastal,0.08590610426133272,0.9963032375991965,1,harmattan_dry,5.3964,5.76,5.8013,4.9068,,,,,
2005-01-06,4.9632,26.84,82.91,39.9,2.76,0.97,takoradi,coastal,0.10303137904317879,0.9946781061893646,1,harmattan_dry,4.0591,5.3964,5.76,5.8013,4.9068,,,,
2005-01-07,4.4436,25.46,74.02,37.37,0.08,1.19,takoradi,coastal,0.1201261651823505,0.9927586335250793,1,harmattan_dry,4.9632,4.0591,5.3964,5.76,5.8013,4.9068,,5.047199999999999,
2005-01-08,3.4618,23.97,68.3,37.27,0.0,2.36,takoradi,coastal,0.13718540405660057,0.9905453876091833,1,harmattan_dry,4.4436,4.9632,4.0591,5.3964,5.76,5.8013,4.9068,4.840771428571428,
2005-01-09,3.9854,23.26,62.89,32.78,0.0,2.23,takoradi,coastal,0.1542040475626894,0.988039023376751,1,harmattan_dry,3.4618,4.4436,4.9632,4.0591,5.3964,5.76,5.8013,4.581357142857143,
2005-01-10,4.7254,23.89,60.26,43.76,0.0,2.04,takoradi,coastal,0.17117705961019986,0.985240282501282,1,harmattan_dry,3.9854,3.4618,4.4436,4.9632,4.0591,5.3964,5.76,4.4335571428571425,
2005-01-11,4.0956,23.93,61.41,82.24,0.0,1.75,takoradi,coastal,0.18809941761179758,0.9821499931752291,1,harmattan_dry,4.7254,3.9854,3.4618,4.4436,4.9632,4.0591,5.3964,4.2477285714285715,
2005-01-12,3.5534,23.71,60.67,67.15,0.01,1.74,takoradi,coastal,0.20496611396949532,0.9787690698649216,1,harmattan_dry,4.0956,4.7254,3.9854,3.4618,4.4436,4.9632,4.0591,4.175485714285714,
2005-01-13,3.8518,23.5,58.8,43.78,0.0,1.27,takoradi,coastal,0.22177215755648186,0.975098513039961,1,harmattan_dry,3.5534,4.0956,4.7254,3.9854,3.4618,4.4436,4.9632,4.0167142857142855,
2005-01-14,4.0318,24.15,62.27,37.93,0.0,1.26,takoradi,coastal,0.23851257519407648,0.9711394088771653,1,harmattan_dry,3.8518,3.5534,4.0956,4.7254,3.9854,3.4618,4.4436,3.9578857142857147,
2005-01-15,4.6541,25.61,66.84,11.02,0.0,1.17,takoradi,coastal,0.2551824131233728,0.9668929289391521,1,harmattan_dry,4.0318,3.8518,3.5534,4.0956,4.7254,3.9854,3.4618,4.128214285714286,
2005-01-16,4.3044,26.38,72.04,17.37,0.0,0.98,takoradi,coastal,0.2717767384711357,0.9623603298276545,1,harmattan_dry,4.6541,4.0318,3.8518,3.5534,4.0956,4.7254,3.9854,4.173785714285714,
2005-01-17,4.5017,27.39,76.38,27.17,0.22,1.25,takoradi,coastal,0.2882906407095177,0.9575429528116719,1,harmattan_dry,4.3044,4.6541,4.0318,3.8518,3.5534,4.0956,4.7254,4.1418285714285705,
2005-01-18,4.8286,27.52,72.88,16.82,0.18,0.98,takoradi,coastal,0.3047192331091634,0.9524422234305676,1,harmattan_dry,4.5017,4.3044,4.6541,4.0318,3.8518,3.5534,4.0956,4.246542857142857,
2005-01-19,5.1094,26.48,70.96,28.14,0.01,0.99,takoradi,coastal,0.321057654185271,0.9470596510722283,1,harmattan_dry,4.8286,4.5017,4.3044,4.6541,4.0318,3.8518,3.5534,4.468828571428571,
2005-01-20,5.0021,27.11,74.22,29.36,0.03,1.7,takoradi,coastal,0.3373010691361842,0.9413968285264122,1,harmattan_dry,5.1094,4.8286,4.5017,4.3044,4.6541,4.0318,3.8518,4.633157142857143,
2005-01-21,5.4451,27.08,72.08,36.16,0.03,1.85,takoradi,coastal,0.3534446712740877,0.9354554315134164,1,harmattan_dry,5.0021,5.1094,4.8286,4.5017,4.3044,4.6541,4.0318,4.835057142857143,
2005-01-22,5.6371,27.48,77.05,52.58,0.08,1.93,takoradi,coastal,0.3694836834473831,0.9292372181882051,1,harmattan_dry,5.4451,5.0021,5.1094,4.8286,4.5017,4.3044,4.6541,4.975485714285715,
2005-01-23,5.706,27.97,76.88,31.65,0.07,1.45,takoradi,coastal,0.38541335945432564,0.9227440286201427,1,harmattan_dry,5.6371,5.4451,5.0021,5.1094,4.8286,4.5017,4.3044,5.175714285714285,
2005-01-24,5.376,27.42,79.57,50.58,2.05,1.52,takoradi,coastal,0.4012289854475009,0.9159777842484877,1,harmattan_dry,5.706,5.6371,5.4451,5.0021,5.1094,4.8286,4.5017,5.300614285714286,
2005-01-25,1.8607,26.85,82.03,91.87,3.59,1.53,takoradi,coastal,0.4169258813287287,0.908940487313808,1,harmattan_dry,5.376,5.706,5.6371,5.4451,5.0021,5.1094,4.8286,4.87662857142857,
2005-01-26,5.6249,27.38,78.94,19.81,1.29,1.7,takoradi,coastal,0.4324994021339788,0.901634220265486,1,harmattan_dry,1.8607,5.376,5.706,5.6371,5.4451,5.0021,5.1094,4.950271428571428,
2005-01-27,5.4847,26.92,85.34,35.54,1.2,1.89,takoradi,coastal,0.44794493940789115,0.8940611451454876,1,harmattan_dry,5.6249,1.8607,5.376,5.706,5.6371,5.4451,5.0021,5.019214285714286,
2005-01-28,5.5327,26.99,84.37,31.09,1.15,1.78,takoradi,coastal,0.4632579225674917,0.88622350294858,1,harmattan_dry,5.4847,5.6249,1.8607,5.376,5.706,5.6371,5.4451,5.031728571428572,
2005-01-29,6.2786,27.49,80.41,8.46,0.89,1.67,takoradi,coastal,0.4784338202547012,0.8781236129591848,1,harmattan_dry,5.5327,5.4847,5.6249,1.8607,5.376,5.706,5.6371,5.12337142857143,
2005-01-30,5.232,27.5,81.31,43.27,2.25,1.76,takoradi,coastal,0.49346814167723735,0.8697638720650646,1,harmattan_dry,6.2786,5.5327,5.4847,5.6249,1.8607,5.376,5.706,5.055657142857143,4.787123333333333
2005-01-31,5.5231,26.82,84.53,60.97,1.64,1.35,takoradi,coastal,0.5083564379375122,0.8611467540480452,1,harmattan_dry,5.232,6.2786,5.5327,5.4847,5.6249,1.8607,5.376,5.076671428571429,4.807666666666666
2005-02-01,5.5219,28.04,77.3,28.84,0.47,1.4,takoradi,coastal,0.5230943033491326,0.8522748088519838,2,harmattan_dry,5.5231,5.232,6.2786,5.5327,5.4847,5.6249,1.8607,5.5997,4.798353333333334
2005-02-02,5.496,28.33,79.15,32.72,0.74,2.02,takoradi,coastal,0.5376773767406141,0.8431506618282,2,harmattan_dry,5.5219,5.5231,5.232,6.2786,5.5327,5.4847,5.6249,5.581285714285714,4.789553333333333
2005-02-03,6.0312,28.62,75.75,4.96,0.18,1.84,takoradi,coastal,0.5521013427459208,0.8337770129585915,2,harmattan_dry,5.496,5.5219,5.5231,5.232,6.2786,5.5327,5.4847,5.659357142857142,4.810713333333334
2005-02-04,5.7614,28.6,76.06,19.74,0.7,2.17,takoradi,coastal,0.5663619330814524,0.8241566360566663,2,harmattan_dry,6.0312,5.496,5.5219,5.5231,5.232,6.2786,5.5327,5.692028571428572,4.867456666666667
2005-02-05,4.6217,28.03,81.03,47.67,3.86,2.64,takoradi,coastal,0.580454927809098,0.8142923779467267,2,harmattan_dry,5.7614,6.0312,5.496,5.5219,5.5231,5.232,6.2786,5.455328571428572,4.856073333333333
2005-02-06,3.3166,26.67,86.69,92.21,4.68,2.25,takoradi,coastal,0.5943761565849831,0.804187157621448,2,harmattan_dry,4.6217,5.7614,6.0312,5.496,5.5219,5.5231,5.232,5.1817,4.818506666666667
2005-02-07,5.9491,26.62,79.63,37.46,0.7,1.91,takoradi,coastal,0.6081214998935418,0.7938439653781019,2,harmattan_dry,3.3166,4.6217,5.7614,6.0312,5.496,5.5219,5.5231,5.242557142857143,4.901416666666666
2005-02-08,5.3386,27.16,82.33,59.21,2.19,1.74,takoradi,coastal,0.6216868902665479,0.7832658619336791,2,harmattan_dry,5.9491,3.3166,4.6217,5.7614,6.0312,5.496,5.5219,5.216371428571429,4.946523333333333
2005-02-09,5.2874,27.27,83.0,72.17,3.51,1.69,takoradi,coastal,0.6350683134867438,0.7724559775191742,2,harmattan_dry,5.3386,5.9491,3.3166,4.6217,5.7614,6.0312,5.496,5.186571428571428,4.965256666666667
2005-02-10,6.1366,27.82,81.07,24.66,1.99,1.36,takoradi,coastal,0.6482618097757122,0.7614175109532997,2,harmattan_dry,5.2874,5.3386,5.9491,3.3166,4.6217,5.7614,6.0312,5.2016285714285715,5.033289999999999
2005-02-11,5.4108,28.2,80.66,25.42,1.93,1.66,takoradi,coastal,0.6612634749656386,0.7501537286959042,2,harmattan_dry,6.1366,5.2874,5.3386,5.9491,3.3166,4.6217,5.7614,5.151542857142857,5.095203333333334
2005-02-12,5.1293,27.84,82.75,91.15,2.67,1.91,takoradi,coastal,0.6740694616546162,0.7386679638813748,2,harmattan_dry,5.4108,6.1366,5.2874,5.3386,5.9491,3.3166,4.6217,5.224057142857142,5.137786666666666
2005-02-13,4.8374,28.07,81.91,72.1,2.28,1.89,takoradi,coastal,0.6866759803451553,0.726963615332308,2,harmattan_dry,5.1293,5.4108,6.1366,5.2874,5.3386,5.9491,3.3166,5.441314285714285,5.16464
2005-02-14,5.203,28.03,80.59,28.81,2.14,1.94,takoradi,coastal,0.6990793005655562,0.7150441465537444,2,harmattan_dry,4.8374,5.1293,5.4108,6.1366,5.2874,5.3386,5.9491,5.334728571428571,5.1829366666666665
2005-02-15,5.1917,28.35,79.37,32.67,1.23,1.81,takoradi,coastal,0.7112757519738152,0.7029130847082615,2,harmattan_dry,5.203,4.8374,5.1293,5.4108,6.1366,5.2874,5.3386,5.313742857142857,5.212513333333333
2005-02-16,4.9726,28.01,82.23,35.95,1.25,1.82,takoradi,coastal,0.7232617254437388,0.6905740195722293,2,harmattan_dry,5.1917,5.203,4.8374,5.1293,5.4108,6.1366,5.2874,5.268771428571428,5.22821
2005-02-17,4.831,28.21,82.21,24.87,1.45,1.86,takoradi,coastal,0.7350336741329412,0.6780306024735382,2,harmattan_dry,4.9726,5.1917,5.203,4.8374,5.1293,5.4108,6.1366,5.082257142857143,5.22829
2005-02-18,4.6222,28.55,80.21,37.2,0.87,1.91,takoradi,coastal,0.746588114532413,0.6652865452111116,2,harmattan_dry,4.831,4.9726,5.1917,5.203,4.8374,5.1293,5.4108,4.9696,5.2120500000000005
2005-02-19,4.9253,28.65,80.41,42.76,1.41,1.99,takoradi,coastal,0.7579216274973472,0.6523456189565257,2,harmattan_dry,4.6222,4.831,4.9726,5.1917,5.203,4.8374,5.1293,4.940457142857142,5.20949
2005-02-20,5.2579,28.52,81.93,37.52,2.58,1.91,takoradi,coastal,0.7690308592589181,0.6392116531380588,2,harmattan_dry,4.9253,4.6222,4.831,4.9726,5.1917,5.203,4.8374,5.000528571428572,5.20325
2005-02-21,4.5355,28.04,79.49,71.18,2.49,2.41,takoradi,coastal,0.7799125224167177,0.6258885343075018,2,harmattan_dry,5.2579,4.9253,4.6222,4.831,4.9726,5.1917,5.203,4.905171428571429,5.16653
2005-02-22,5.4713,28.74,79.33,33.62,1.92,1.38,takoradi,coastal,0.7905633969115482,0.612380204990065,2,harmattan_dry,4.5355,5.2579,4.9253,4.6222,4.831,4.9726,5.1917,4.945114285714285,5.158706666666666
2005-02-23,5.4238,29.48,75.26,39.97,1.13,1.56,takoradi,coastal,0.8009803309782905,0.5986906625177214,2,harmattan_dry,5.4713,4.5355,5.2579,4.9253,4.6222,4.831,4.9726,5.009571428571428,5.1603
2005-02-24,4.9529,28.69,82.89,54.5,4.24,2.57,takoradi,coastal,0.8111602420785621,0.5848239578463322,2,harmattan_dry,5.4238,5.4713,4.5355,5.2579,4.9253,4.6222,4.831,5.026985714285715,5.263373333333333
2005-02-25,4.6927,28.07,84.07,75.75,7.99,2.84,takoradi,coastal,0.8211001178128892,0.5707841943569036,2,harmattan_dry,4.9529,5.4238,5.4713,4.5355,5.2579,4.9253,4.6222,5.037057142857143,5.2322999999999995
2005-02-26,2.2032,26.88,83.99,92.42,6.51,2.06,takoradi,coastal,0.8307970168121247,0.5565755266413303,2,harmattan_dry,4.6927,4.9529,5.4238,5.4713,4.5355,5.2579,4.9253,4.648185714285715,5.122916666666667
2005-02-27,3.4469,27.94,82.87,84.88,2.69,1.6,takoradi,coastal,0.8402480696078469,0.5422021592729844,2,harmattan_dry,2.2032,4.6927,4.9529,5.4238,5.4713,4.5355,5.2579,4.3894714285714285,5.053389999999999
2005-02-28,5.6875,28.26,81.67,35.33,3.65,1.89,takoradi,coastal,0.8494504794814806,0.527668345562516,2,harmattan_dry,3.4469,2.2032,4.6927,4.9529,5.4238,5.4713,4.5355,4.554042857142857,5.033686666666667
2005-03-01,5.8702,27.79,85.05,12.9,4.68,1.92,takoradi,coastal,0.8584015232918917,0.512978386299228,3,major_wet,5.6875,3.4469,2.2032,4.6927,4.9529,5.4238,5.4713,4.611028571428571,5.0549599999999995
2005-03-02,6.3667,27.74,85.42,14.49,3.99,1.92,takoradi,coastal,0.8670985522812081,0.4981366284784055,3,major_wet,5.8702,5.6875,3.4469,2.2032,4.6927,4.9529,5.4238,4.745728571428572,5.08308
2005-03-03,5.5567,27.99,81.77,46.61,4.93,2.42,takoradi,coastal,0.8755389928586302,0.4831474640149687,3,major_wet,6.3667,5.8702,5.6875,3.4469,2.2032,4.6927,4.9529,4.8319857142857146,5.084239999999999
2005-03-04,3.1826,27.46,78.5,99.59,1.8,2.22,takoradi,coastal,0.8837203473619977,0.4680153284438345,3,major_wet,5.5567,6.3667,5.8702,5.6875,3.4469,2.2032,4.6927,4.616257142857143,5.007126666666667
2005-03-05,5.7749,27.74,80.79,59.99,2.22,1.74,takoradi,coastal,0.8916401947968874,0.45274469960737107,3,major_wet,3.1826,5.5567,6.3667,5.8702,5.6875,3.4469,2.2032,5.1265,4.9985833333333325
2005-03-06,4.7198,27.58,84.91,62.74,2.81,2.06,takoradi,coastal,0.8992961915530253,0.4373400963303323,3,major_wet,5.7749,3.1826,5.5567,6.3667,5.8702,5.6875,3.4469,5.308342857142857,4.963863333333333
2005-03-07,5.7269,27.75,81.48,37.76,2.8,0.97,takoradi,coastal,0.9066860720977985,0.4218060770826634,3,major_wet,4.7198,5.7749,3.1826,5.5567,6.3667,5.8702,5.6875,5.313971428571429,5.000703333333334
2005-03-08,5.8642,27.97,85.06,35.87,5.74,1.28,takoradi,coastal,0.9138076496466615,0.4061472386305789,3,major_wet,5.7269,4.7198,5.7749,3.1826,5.5567,6.3667,5.8702,5.313114285714286,5.0856233333333325
2005-03-09,2.5848,27.65,87.6,96.46,6.93,1.95,takoradi,coastal,0.9206588168102428,0.3903682146763026,3,major_wet,5.8642,5.7269,4.7198,5.7749,3.1826,5.5567,6.3667,4.772842857142857,4.9734799999999995
2005-03-10,4.2977,27.01,81.31,97.06,3.57,2.02,takoradi,coastal,0.9272375462179537,0.374473674486883,3,major_wet,2.5848,5.8642,5.7269,4.7198,5.7749,3.1826,5.5567,4.592985714285715,4.938783333333333
2005-03-11,5.4698,28.08,78.39,76.76,2.96,1.84,takoradi,coastal,0.9335418911179212,0.35846832151248087,3,major_wet,4.2977,2.5848,5.8642,5.7269,4.7198,5.7749,3.1826,4.919728571428571,4.944863333333333
2005-03-12,6.2508,27.28,85.35,55.12,7.3,2.21,takoradi,coastal,0.9395699859530622,0.342356891994542,3,major_wet,5.4698,4.2977,2.5848,5.8642,5.7269,4.7198,5.7749,4.9877142857142855,4.948670000000001
2005-03-13,2.34,26.29,88.33,99.34,9.04,2.21,takoradi,coastal,0.945320046913132,0.3261441535642696,3,major_wet,6.2508,5.4698,4.2977,2.5848,5.8642,5.7269,4.7198,4.647742857142857,4.846310000000001
2005-03-14,3.5873,26.37,84.25,86.39,6.0,1.21,takoradi,coastal,0.9507903724625832,0.3098349038318025,3,major_wet,2.34,6.2508,5.4698,4.2977,2.5848,5.8642,5.7269,4.342085714285714,4.794910000000001
2005-03-15,4.7287,27.2,85.04,67.57,2.87,1.19,takoradi,coastal,0.9559793438440766,0.2934339689665273,3,major_wet,3.5873,2.34,6.2508,5.4698,4.2977,2.5848,5.8642,4.179871428571429,4.791286666666667
2005-03-16,5.7382,27.75,86.54,24.13,3.33,1.66,takoradi,coastal,0.9608854255574977,0.27694620226893646,3,major_wet,4.7287,3.5873,2.34,6.2508,5.4698,4.2977,2.5848,4.630357142857143,4.809126666666667
2005-03-17,5.1086,27.26,89.32,50.16,10.42,1.7,takoradi,coastal,0.9655071658143364,0.2603764827344581,3,major_wet,5.7382,4.7287,3.5873,2.34,6.2508,5.4698,4.2977,4.7462,4.806356666666668
2005-03-18,5.551,27.34,86.91,37.93,10.11,1.68,takoradi,coastal,0.969843196967294,0.24372971360968387,3,major_wet,5.1086,5.7382,4.7287,3.5873,2.34,6.2508,5.4698,4.7578000000000005,4.825636666666667
2005-03-19,5.4228,26.9,89.01,69.27,14.04,1.69,takoradi,coastal,0.9738922359149924,0.22701082094141847,3,major_wet,5.551,5.1086,5.7382,4.7287,3.5873,2.34,6.2508,4.639514285714285,4.845363333333333
2005-03-20,4.1258,26.98,86.57,94.34,14.94,2.21,takoradi,coastal,0.9776530844816641,0.2102247521189836,3,major_wet,5.4228,5.551,5.1086,5.7382,4.7287,3.5873,2.34,4.894628571428571,4.8288166666666665
2005-03-21,5.2594,27.24,81.38,89.28,4.2,2.16,takoradi,coastal,0.981124629771712,0.19337647441020586,3,major_wet,4.1258,5.4228,5.551,5.1086,5.7382,4.7287,3.5873,5.1335,4.839953333333333
2005-03-22,5.5178,26.64,87.65,55.58,4.48,1.66,takoradi,coastal,0.984305844499033,0.17647097349152166,3,major_wet,5.2594,4.1258,5.4228,5.551,5.1086,5.7382,4.7287,5.2462285714285715,4.8486166666666675
2005-03-23,4.0627,26.51,90.14,74.99,7.08,1.83,takoradi,coastal,0.9871957872910085,0.15951325197263655,3,major_wet,5.5178,5.2594,4.1258,5.4228,5.551,5.1086,5.7382,5.006871428571428,4.832856666666666
2005-03-24,2.4415,26.41,87.57,96.25,7.87,1.73,takoradi,coastal,0.9897936029670716,0.14250832791617088,3,major_wet,4.0627,5.5178,5.2594,4.1258,5.4228,5.551,5.1086,4.625857142857143,4.731863333333334
2005-03-25,6.2028,27.51,83.77,56.26,2.88,1.29,takoradi,coastal,0.992098522791769,0.12546123335273648,3,major_wet,2.4415,4.0627,5.5178,5.2594,4.1258,5.4228,5.551,4.718971428571428,4.75783
2005-03-26,5.9189,26.97,89.45,55.8,5.79,1.98,takoradi,coastal,0.9941098647022418,0.10837701279187609,3,major_wet,6.2028,2.4415,4.0627,5.5178,5.2594,4.1258,5.4228,4.789842857142857,4.79003
2005-03-27,4.7568,26.75,84.59,77.8,0.98,1.86,takoradi,coastal,0.9958270335100595,0.09126072172931188,3,major_wet,5.9189,6.2028,2.4415,4.0627,5.5178,5.2594,4.1258,4.879985714285715,4.792166666666668
2005-03-28,6.655,27.36,83.21,20.97,0.42,1.14,takoradi,coastal,0.9972495210773451,0.07411742515094437,3,major_wet,4.7568,5.9189,6.2028,2.4415,4.0627,5.5178,5.2594,5.079357142857143,4.94056
2005-03-29,5.6957,27.68,84.98,57.25,0.97,1.6,takoradi,coastal,0.998376906467142,0.056952196034039754,3,major_wet,6.655,4.7568,5.9189,6.2028,2.4415,4.0627,5.5178,5.104771428571429,5.0155199999999995
2005-03-30,6.1397,27.71,86.95,27.84,1.99,1.82,takoradi,coastal,0.9992088560679753,0.03977011384605572,3,major_wet,5.6957,6.655,4.7568,5.9189,6.2028,2.4415,4.0627,5.401485714285714,5.030593333333333
2005-03-31,6.131,27.17,89.53,39.35,2.14,2.07,takoradi,coastal,0.9997451236925734,0.022576263041545485,3,major_wet,6.1397,5.6957,6.655,4.7568,5.9189,6.2028,2.4415,5.928557142857143,5.039286666666667
2005-04-01,5.8699,27.39,85.27,62.33,2.54,2.12,takoradi,coastal,0.9999855506507186,0.005375731557583884,4,major_wet,6.131,6.1397,5.6957,6.655,4.7568,5.9189,6.2028,5.881,5.022726666666667
2005-04-02,5.7139,27.32,86.54,71.74,1.96,1.28,takoradi,coastal,0.9999300657962057,-0.011826390691832589,4,major_wet,5.8699,6.131,6.1397,5.6957,6.655,4.7568,5.9189,5.851714285714286,5.027966666666667
2005-04-03,6.3005,27.56,88.91,12.93,1.31,1.18,takoradi,coastal,0.9995786855478958,-0.029025013321975237,4,major_wet,5.7139,5.8699,6.131,6.1397,5.6957,6.655,4.7568,6.072242857142858,5.131896666666666
2005-04-04,6.0794,27.96,89.81,31.4,2.17,1.3,takoradi,coastal,0.9989315138848577,-0.046215046983708354,4,major_wet,6.3005,5.7139,5.8699,6.131,6.1397,5.6957,6.655,5.990014285714286,5.142046666666667
2005-04-05,5.3383,28.18,83.32,76.02,2.06,1.84,takoradi,coastal,0.9979887423155984,-0.06339140486951038,4,major_wet,6.0794,6.3005,5.7139,5.8699,6.131,6.1397,5.6957,5.938957142857142,5.162663333333333
2005-04-06,5.5034,27.73,87.85,37.1,2.97,1.43,takoradi,coastal,0.9967506498213929,-0.08054900421874167,4,major_wet,5.3383,6.0794,6.3005,5.7139,5.8699,6.131,6.1397,5.848057142857143,5.155213333333333
2005-04-07,5.4785,27.58,90.06,21.66,2.77,2.15,takoradi,coastal,0.9952176027737294,-0.09768276782171598,4,major_wet,5.5034,5.3383,6.0794,6.3005,5.7139,5.8699,6.131,5.754842857142857,5.142356666666667
2005-04-08,5.6098,27.72,86.03,29.68,2.43,2.15,takoradi,coastal,0.9933900548258936,-0.11478762552212701,4,major_wet,5.4785,5.5034,5.3383,6.0794,6.3005,5.7139,5.8699,5.7176857142857145,5.24319
2005-04-09,5.759,27.09,88.77,21.17,1.55,1.8,takoradi,coastal,0.9912685467787256,-0.13185851571739118,4,major_wet,5.6098,5.4785,5.5034,5.3383,6.0794,6.3005,5.7139,5.7241285714285715,5.291899999999999
2005-04-10,5.9707,27.44,89.41,28.22,2.03,1.57,takoradi,coastal,0.9888537064205885,-0.1488903868564548,4,major_wet,5.759,5.6098,5.4785,5.5034,5.3383,6.0794,6.3005,5.677014285714286,5.308596666666667
2005-04-11,5.5154,27.48,89.36,60.72,6.23,1.89,takoradi,coastal,0.986146248341595,-0.16587819893463143,4,major_wet,5.9707,5.759,5.6098,5.4785,5.5034,5.3383,6.0794,5.596442857142857,5.284083333333333
2005-04-12,6.0221,27.31,89.19,31.7,5.7,1.75,takoradi,coastal,0.9831469737221499,-0.1828169249850199,4,major_wet,5.5154,5.9707,5.759,5.6098,5.4785,5.5034,5.3383,5.694128571428572,5.40682
2005-04-13,5.3186,27.2,86.57,60.05,8.28,2.07,takoradi,coastal,0.9798567700958665,-0.1997015525660636,4,major_wet,6.0221,5.5154,5.9707,5.759,5.6098,5.4785,5.5034,5.6677285714285714,5.46453
2005-04-14,4.9397,27.22,90.06,83.59,9.23,1.54,takoradi,coastal,0.9762766110869321,-0.21652708524481437,4,major_wet,5.3186,6.0221,5.5154,5.9707,5.759,5.6098,5.4785,5.590757142857143,5.471563333333333
2005-04-15,1.4042,26.84,87.83,99.24,6.13,1.79,takoradi,coastal,0.9724075561219968,-0.23328854407545518,4,major_wet,4.9397,5.3186,6.0221,5.5154,5.9707,5.759,5.6098,4.9899571428571425,5.327096666666667
2005-04-16,6.2306,27.3,84.03,52.65,2.59,1.41,takoradi,coastal,0.9682507501166718,-0.2499809690726521,4,major_wet,1.4042,4.9397,5.3186,6.0221,5.5154,5.9707,5.759,5.057328571428571,5.364496666666667
2005-04-17,5.9225,27.43,87.35,43.6,3.93,1.92,takoradi,coastal,0.9638074231367307,-0.26659942067929354,4,major_wet,6.2306,1.4042,4.9397,5.3186,6.0221,5.5154,5.9707,5.050442857142857,5.37688
2005-04-18,4.8329,27.24,89.16,76.57,3.51,2.12,takoradi,coastal,0.9590788900341131,-0.28313898122818354,4,major_wet,5.9225,6.2306,1.4042,4.9397,5.3186,6.0221,5.5154,4.952942857142857,5.357216666666667
2005-04-19,4.6889,27.48,87.88,81.72,3.41,1.31,takoradi,coastal,0.9540665500578387,-0.2995947563972602,4,major_wet,4.8329,5.9225,6.2306,1.4042,4.9397,5.3186,6.0221,4.762485714285715,5.375986666666667
2005-04-20,4.2746,27.16,88.29,89.26,4.29,1.26,takoradi,coastal,0.9487718864399473,-0.31596187665790293,4,major_wet,4.6889,4.8329,5.9225,6.2306,1.4042,4.9397,5.3186,4.613342857142858,5.34316
2005-04-21,5.4502,27.14,90.88,68.03,12.77,1.93,takoradi,coastal,0.9431964659565866,-0.33223549871590435,4,major_wet,4.2746,4.6889,4.8329,5.9225,6.2306,1.4042,4.9397,4.686271428571429,5.340906666666666
2005-04-22,4.0982,26.95,90.53,83.01,14.35,1.97,takoradi,coastal,0.9373419384643772,-0.3484108069446808,4,major_wet,5.4502,4.2746,4.6889,4.8329,5.9225,6.2306,1.4042,5.071128571428572,5.342090000000001
2005-04-23,4.2612,26.54,92.09,96.55,26.42,1.72,takoradi,coastal,0.9312100364121947,-0.3644830148102912,4,major_wet,4.0982,5.4502,4.2746,4.6889,4.8329,5.9225,6.2306,4.789785714285714,5.402746666666667
2005-04-24,5.1583,26.56,87.91,95.9,11.96,1.21,takoradi,coastal,0.9248025743285089,-0.38044736628785164,4,major_wet,4.2612,4.0982,5.4502,4.2746,4.6889,4.8329,5.9225,4.680614285714285,5.36793
2005-04-25,4.3162,26.86,88.12,97.54,8.39,0.98,takoradi,coastal,0.9181214482844365,-0.39629913726891813,4,major_wet,5.1583,4.2612,4.0982,5.4502,4.2746,4.6889,4.8329,4.6068,5.314506666666667
2005-04-26,3.708,26.34,91.02,99.48,9.47,1.91,takoradi,coastal,0.9111686353326631,-0.41203363695942635,4,major_wet,4.3162,5.1583,4.2612,4.0982,5.4502,4.2746,4.6889,4.466671428571429,5.279546666666666
2005-04-27,5.6834,27.23,86.43,43.07,3.92,1.39,takoradi,coastal,0.9039461929224011,-0.42764620926777464,4,major_wet,3.708,4.3162,5.1583,4.2612,4.0982,5.4502,4.2746,4.667928571428571,5.24716
2005-04-28,4.7201,27.4,88.77,38.06,4.54,1.39,takoradi,coastal,0.8964562582905575,-0.44313223418263453,4,major_wet,5.6834,3.708,4.3162,5.1583,4.2612,4.0982,5.4502,4.563628571428572,5.21464
2005-04-29,3.6806,27.3,90.79,82.66,9.38,2.22,takoradi,coastal,0.8887010478292915,-0.45848712914008766,4,major_wet,4.7201,5.6834,3.708,4.3162,5.1583,4.2612,4.0982,4.503971428571428,5.13267
2005-04-30,4.0668,26.54,90.72,92.84,21.35,2.66,takoradi,coastal,0.8806828564301475,-0.47370635037968,4,major_wet,3.6806,4.7201,5.6834,3.708,4.3162,5.1583,4.2612,4.4762,5.063863333333333
2005-05-01,3.9118,26.6,90.13,78.01,8.62,2.52,takoradi,coastal,0.8724040568049612,-0.48878539428899265,5,major_wet,4.0668,3.6806,4.7201,5.6834,3.708,4.3162,5.1583,4.298128571428571,4.998593333333333
